A,0.9751026,0.10553756,0.09505185,0.071915,0.055939533,1.0,0.0,0.0,0.0,0.0,0.6560161,0.13474686,0.06855228,0.017085481,-0.9975012
A,0.97317666,0.10702553,0.09384895,0.07181295,0.056010354,1.0,0.0,0.0,0.0,0.0,0.64471495,0.13349093,0.07356422,0.015285949,-0.9971733
B,0.819022,0.96865654,0.9863804,0.9840549,0.9461616,0.0,1.0,1.0,1.0,1.0,1.8109182,0.30616677,0.31265378,0.31137532,-0.8973812
B,0.5954137,0.96755147,0.9616633,0.9803671,0.96926266,0.0,1.0,1.0,1.0,1.0,1.0860975,0.14908639,0.094094254,0.031078098,-0.9950781
B,0.60381365,0.968268,0.97189766,0.9800517,0.965974,0.0,1.0,1.0,1.0,1.0,1.1238835,0.12495451,0.22259423,0.064048424,-0.972805
B,0.6887644,0.96290684,0.9695819,0.98231745,0.9742224,1.0,1.0,1.0,1.0,1.0,0.99063045,0.18420768,0.18101121,0.04497898,-0.9824519
B,0.65103996,0.9523153,0.96431077,0.97597146,0.97181576,1.0,1.0,1.0,1.0,1.0,0.9267741,0.18566626,0.16805409,0.024352798,-0.9854769
B,0.6772264,0.9476061,0.96095335,0.9741755,0.9796166,1.0,1.0,1.0,1.0,1.0,0.8920968,0.18411164,0.124282576,0.020093227,-0.9920434
B,0.66385645,0.94758976,0.96067876,0.9723538,0.97645074,1.0,1.0,1.0,1.0,1.0,0.8773596,0.17847775,0.12525502,0.010374974,-0.9920704
B,0.64616966,0.94688195,0.9594589,0.9728943,0.9790865,1.0,1.0,1.0,1.0,1.0,0.85864645,0.18008062,0.07998662,-0.0016589329,-0.9967945
